datetime,R,B,,
2016-04-01 00:00:00,-0.2996438978375304,4.839358823506154,0,0
2016-04-01 00:15:00,-0.2996438978375304,4.839358823506154,0,0
2016-04-01 00:30:00,-0.2996438978375304,4.839358823506154,0,0
2016-04-01 00:45:00,-0.2996438978375304,4.839358823506154,0,0
2016-04-01 01:00:00,-0.5177680078452762,2.8186208638061725,0,0
2016-04-01 01:15:00,-0.5177680078452762,2.8186208638061725,0,0
2016-04-01 01:30:00,-0.5177680078452762,2.8186208638061725,0,0
2016-04-01 01:45:00,-0.5177680078452762,2.8186208638061725,0,0
2016-04-01 02:00:00,-0.5317877281909169,2.5941929356490925,0,0
2016-04-01 02:15:00,-0.5317877281909169,2.5941929356490925,0,0
2016-04-01 02:30:00,-0.5317877281909169,2.5941929356490925,0,0
2016-04-01 02:45:00,-0.5317877281909169,2.5941929356490925,0,0
2016-04-01 03:00:00,-0.5522610888379629,2.610374908097549,0,0
2016-04-01 03:15:00,-0.5522610888379629,2.610374908097549,0,0
2016-04-01 03:30:00,-0.5522610888379629,2.610374908097549,0,0
2016-04-01 03:45:00,-0.5522610888379629,2.610374908097549,0,0
2016-04-01 04:00:00,-0.4083661746850634,3.622607344481331,0,0
2016-04-01 04:15:00,-0.4083661746850634,3.622607344481331,0,0
2016-04-01 04:30:00,-0.4083661746850634,3.622607344481331,0,0
2016-04-01 04:45:00,-0.4083661746850634,3.622607344481331,0,0
2016-04-01 05:00:00,-0.2727708380506175,11.379069579555331,0,0
2016-04-01 05:15:00,-0.2727708380506175,11.379069579555331,0,0
2016-04-01 05:30:00,-0.2727708380506175,11.379069579555331,0,0
2016-04-01 05:45:00,-0.2727708380506175,11.379069579555331,0,0
2016-04-01 06:00:00,-0.2661938309591742,17.911121994533698,0,0
2016-04-01 06:15:00,-0.2661938309591742,17.911121994533698,0,0
2016-04-01 06:30:00,-0.2661938309591742,17.911121994533698,0,0
2016-04-01 06:45:00,-0.2661938309591742,17.911121994533698,0,0
2016-04-01 07:00:00,-0.12937131676944844,7.411277836837593,0,0
2016-04-01 07:15:00,-0.12937131676944844,7.411277836837593,0,0
2016-04-01 07:30:00,-0.12937131676944844,7.411277836837593,0,0
2016-04-01 07:45:00,-0.12937131676944844,7.411277836837593,0,0
2016-04-01 08:00:00,-0.36517904721580585,6.359180327536446,0,0
2016-04-01 08:15:00,-0.36517904721580585,6.359180327536446,0,0
2016-04-01 08:30:00,-0.36517904721580585,6.359180327536446,0,0
2016-04-01 08:45:00,-0.36517904721580585,6.359180327536446,0,0
2016-04-01 09:00:00,-0.5206163174668065,6.875205744385578,0,0
2016-04-01 09:15:00,-0.5206163174668065,6.875205744385578,0,0
2016-04-01 09:30:00,-0.5206163174668065,6.875205744385578,0,0
2016-04-01 09:45:00,-0.5206163174668065,6.875205744385578,0,0
2016-04-01 10:00:00,-0.7468808802235842,8.289761944672186,0,0
2016-04-01 10:15:00,-0.7468808802235842,8.289761944672186,0,0
2016-04-01 10:30:00,-0.7468808802235842,8.289761944672186,0,0
2016-04-01 10:45:00,-0.7468808802235842,8.289761944672186,0,0
2016-04-01 11:00:00,-0.6152026344510932,8.66658311571331,0,0
2016-04-01 11:15:00,-0.6152026344510932,8.66658311571331,0,0
2016-04-01 11:30:00,-0.6152026344510932,8.66658311571331,0,0
2016-04-01 11:45:00,-0.6152026344510932,8.66658311571331,0,0
2016-04-01 12:00:00,-0.5281394158592323,8.91902900452595,0,0
2016-04-01 12:15:00,-0.5281394158592323,8.91902900452595,0,0
2016-04-01 12:30:00,-0.5281394158592323,8.91902900452595,0,0
2016-04-01 12:45:00,-0.5281394158592323,8.91902900452595,0,0
2016-04-01 13:00:00,-0.3798028203955118,11.359260917170262,0,0
2016-04-01 13:15:00,-0.3798028203955118,11.359260917170262,0,0
2016-04-01 13:30:00,-0.3798028203955118,11.359260917170262,0,0
2016-04-01 13:45:00,-0.3798028203955118,11.359260917170262,0,0
2016-04-01 14:00:00,-0.24039343521743614,13.520518569153632,0,0
2016-04-01 14:15:00,-0.24039343521743614,13.520518569153632,0,0
2016-04-01 14:30:00,-0.24039343521743614,13.520518569153632,0,0
2016-04-01 14:45:00,-0.24039343521743614,13.520518569153632,0,0
2016-04-01 15:00:00,-0.1920417972672941,18.938302766189068,0,0
2016-04-01 15:15:00,-0.1920417972672941,18.938302766189068,0,0
2016-04-01 15:30:00,-0.1920417972672941,18.938302766189068,0,0
2016-04-01 15:45:00,-0.1920417972672941,18.938302766189068,0,0
2016-04-01 16:00:00,-0.2171669707183469,20.58537443946085,0,0
2016-04-01 16:15:00,-0.2171669707183469,20.58537443946085,0,0
2016-04-01 16:30:00,-0.2171669707183469,20.58537443946085,0,0
2016-04-01 16:45:00,-0.2171669707183469,20.58537443946085,0,0
2016-04-01 17:00:00,-0.47028757736708665,15.953349589985873,0,0
2016-04-01 17:15:00,-0.47028757736708665,15.953349589985873,0,0
2016-04-01 17:30:00,-0.47028757736708665,15.953349589985873,0,0
2016-04-01 17:45:00,-0.47028757736708665,15.953349589985873,0,0
2016-04-01 18:00:00,-0.5720951376493831,10.940564727749782,0,0
2016-04-01 18:15:00,-0.5720951376493831,10.940564727749782,0,0
2016-04-01 18:30:00,-0.5720951376493831,10.940564727749782,0,0
2016-04-01 18:45:00,-0.5720951376493831,10.940564727749782,0,0
2016-04-01 19:00:00,-0.6322259524274779,7.364219205589661,0,0
2016-04-01 19:15:00,-0.6322259524274779,7.364219205589661,0,0
2016-04-01 19:30:00,-0.6322259524274779,7.364219205589661,0,0
