datetime,R0,B0,l0,r0,R1,B1,l1,r1,R2,B2,l2,r2,R3,B3,l3,r3,R4,B4,l4,r4
2016-04-04 04:00:00,0.030200246992999873,31.702363385243295,-150.03,0.55,-0.21884370247895166,32.58415144452109,0.55,33.710956066787375,-2.4515933431726,106.42569003579055,33.710956066787375,37.65008034926948,-0.3874645496103388,29.071034394793724,37.65008034926948,56.43829407283406,-0.10587593193543954,12.903592059304916,56.43829407283406,246.9
2016-04-04 04:15:00,0.032551831135268855,28.72741950183866,-175.67,-20.187752067534387,0.038319201822232855,28.726105817753997,-20.187752067534387,1.55,-0.21360910882173217,29.63518170199546,1.55,30.030000250305342,-1.3024001073780125,61.74221755686408,30.030000250305342,43.53123590682268,-0.1152338376708767,10.20090405140065,43.53123590682268,74.69
2016-04-04 04:30:00,0.025189860878831013,34.09195879572131,-150.78,0.21,-0.1966113497291828,34.63599672053739,0.21,33.02639645235733,-1.6681332831551028,81.77239874713707,33.02639645235733,42.7000047798411,-0.2359671881498006,20.825249318126104,42.7000047798411,62.8276922582214,-0.07947815004671915,10.993404190400625,62.8276922582214,222.27
2016-04-04 04:45:00,0.028465010526945153,32.46074607271119,-150.03,0.0,-0.19279062850560907,33.09499610090055,0.0,31.469792822397377,-1.3349831136822798,68.56336890530407,31.469792822397377,42.70001664501394,-0.3495949739391947,26.586811615082134,42.70001664501394,63.97577641241881,-0.21171795730835533,17.7660224266962,63.97577641241881,84.43
2016-04-04 05:00:00,0.034542422535724815,41.58628445188131,-150.78,-11.034236815684858,0.026673483164296845,41.52638253967887,-11.034236815684858,0.55,-0.31868241835545,43.14448479182138,0.55,42.67642921545081,-0.49742928222011046,47.02277654101709,42.67642921545081,65.85816513273177,-0.007631870074420254,16.265905322415094,65.85816513273177,499.55
2016-04-04 05:15:00,0.036276106960594454,27.553907776290426,-150.78,-10.59005793253092,0.020620050564496777,27.32354606171335,-10.59005793253092,0.0,-0.2772979192598859,27.989591591864677,0.0,42.33788760988204,-1.1614692550585235,63.87327695390179,42.33788760988204,54.4951726010653,0.06496145045756423,-2.064805387328662,54.4951726010653,136.68
2016-04-04 05:30:00,0.03985964254967337,31.46899131995297,-150.78,4.58,-0.24520819184597875,33.25214800062454,4.58,25.80788217171537,-5.811595825778341,176.1265618394623,25.80788217171537,26.3960803664683,-0.470635080615241,35.495881567718996,26.3960803664683,58.327402112215644,-0.14022844693782055,15.657248493773285,58.327402112215644,244.94
2016-04-04 05:45:00,0.03932272611370633,28.548506820991786,-150.78,-32.53790798346039,0.06441104610964557,29.099694944107895,-32.53790798346039,0.55,-0.24673400531594397,29.825561388428373,0.55,35.11140881350594,-0.5776885972509849,40.496966812084956,35.11140881350594,61.25257263001266,-0.09623307411088788,11.256499773048086,61.25257263001266,84.91
2016-04-04 06:00:00,0.06509612699024851,41.89458792539275,-200.67,0.27,-0.12644792968223853,41.771995364571865,0.27,25.385295498819204,-0.784951159670346,58.41675341536427,25.385295498819204,42.946944993135624,-0.1942468367324825,32.81314851461891,42.946944993135624,89.60080075301177,-0.04540474988833114,18.85092944497213,89.60080075301177,294.12
2016-04-04 06:15:00,0.05522486605240928,36.06608437079039,-150.78,-2.3679521712820195,0.05522486605240928,36.06608437079039,-2.3679521712820195,0.04,-0.30492730054229666,37.043361429896436,0.04,42.13352755796622,-0.49111836197399683,43.17412255259732,42.13352755796622,69.69962078157758,-0.017191488529768678,10.539955179993457,69.69962078157758,188.0
2016-04-04 06:30:00,0.03524735161821681,59.505179707963094,-25.0,12.77,-0.4013229392618319,65.51304532113481,12.77,35.13361302292532,-2.0454927086060097,122.23383126496017,35.13361302292532,37.005584296951334,-0.4025666917415119,62.07325182685067,37.005584296951334,85.81153875002117,-0.0953856731179309,36.097885336213295,85.81153875002117,350.67
2016-04-04 06:45:00,0.026962375647930463,70.86876899593007,-150.03,7.539331161565644,0.026962375647930463,70.86876899593007,7.539331161565644,8.55,-0.3284355891899642,75.10257632133889,8.55,38.31566395836543,-0.5583352028818823,81.35222576315743,38.31566395836543,65.08808869945503,-0.10029660534649054,52.84226963337477,65.08808869945503,450.78
2016-04-04 07:00:00,0.13862759871742197,36.11739929210984,-250.45,-78.01556862214639,0.12746029896505665,35.806445512812324,-78.01556862214639,0.55,-0.21918580382755262,35.750773460334955,0.55,45.85369546639892,-0.3387129167477313,39.024008059105114,45.85369546639892,74.55013410013134,-0.043830837238117856,17.812805280107934,74.55013410013134,247.49
2016-04-04 07:15:00,0.03893430671639706,35.21883072487939,-150.03,-51.6217730378128,0.06966189090867872,37.20678338588504,-51.6217730378128,6.55,-0.3364703523466918,40.41544329417327,6.55,42.39292135081244,-0.7412290108856379,56.57052348186615,42.39292135081244,59.75186670628965,-0.09751638634066565,18.564698406125338,59.75186670628965,145.55
2016-04-04 07:30:00,0.05055555555555581,74.58125000000001,-45.5,11.08,-0.4512668121385626,81.80311726748148,11.08,50.47024182863518,-0.4391101557616776,80.0380359111807,50.47024182863518,101.50760560566331,-0.19603152478516167,54.932587043811715,101.50760560566331,208.85867682552617,-0.06063243917851395,26.65331318062111,208.85867682552617,631.31
2016-04-04 07:45:00,0.2380798452024479,79.25666319936788,-33.55,11.26,-0.4487429539872535,82.08511393464966,11.26,40.73703231712889,-0.5066404797873277,82.64081326647296,40.73703231712889,70.39949238762307,-0.29126981500021454,67.7213879095862,70.39949238762307,141.07707718722523,-0.1259354062747398,43.43454932450661,141.07707718722523,272.67
2016-04-04 08:00:00,0.05252390819694003,45.79786321368692,-254.8,-57.21231384207738,0.06954821155596613,46.951299639881704,-57.21231384207738,7.88,-0.340287204303655,50.98321608583028,7.88,44.54064490995451,-0.4162168771860997,53.654410217453425,44.54064490995451,92.96287216853027,-0.07597756333099455,22.5057569070527,92.96287216853027,281.55
2016-04-04 08:15:00,0.022233081265679227,49.001552373267955,-41.8,5.69,-0.2647650168472853,51.63106474694639,5.69,32.85000072773862,-1.2201248624848582,81.45958892902816,32.85000072773862,39.77238315981696,-0.5368260304781707,54.63865099752989,39.77238315981696,59.6611461911637,-0.10845059502132924,29.471977381465653,59.6611461911637,251.29
2016-04-04 08:30:00,-0.07164179900808425,74.84605722903237,0.0,21.317704662523806,-0.669993752513983,88.22247224194595,21.317704662523806,43.1899999783395,-0.5873170779206398,83.70160113143703,43.1899999783395,59.53356742043654,-0.3200146283859124,67.74306274318488,59.53356742043654,103.75729936940691,-0.07406202152997042,42.67343255222015,103.75729936940691,499.55
2016-04-04 08:45:00,-0.019605725850203915,77.43117749481662,0.0,19.34563705856513,-0.6187162836700014,90.19596196686979,19.34563705856513,52.279393076064736,-0.29792821061138447,72.24796681551588,52.279393076064736,111.66031163877821,-0.11194712813901243,50.39293915296049,111.66031163877821,210.073119757179,-0.055621928678538955,38.25148508331865,210.073119757179,500.55
2016-04-04 09:00:00,0.03436648874049525,59.925467380382585,-103.19,4.5,-0.2722997459416681,62.47665918850635,4.5,34.509643155140424,-1.3581281325881327,97.71756651065985,34.509643155140424,38.11999999458586,-0.32750195472193344,59.086954723164645,38.11999999458586,89.15676026322127,-0.1331882106910736,41.34870713134114,89.15676026322127,263.7
2016-04-04 09:15:00,0.04334166769973919,61.98640103293495,-103.19,17.55,-0.61299995576655,73.31260672006955,17.55,44.54485168177024,-0.729680985646373,77.07940157766612,44.54485168177024,53.917569538076464,-0.2873425717155379,53.208320082286725,53.917569538076464,93.20633308812454,-0.1159476324339492,37.70350159594862,93.20633308812454,306.13
2016-04-04 09:30:00,0.0230423381425728,50.3895956930387,-65.04,3.41,-0.12317796515200297,51.2989659349836,3.41,28.228634190581516,-0.9684381188346289,74.64562860728313,28.228634190581516,44.236374674179366,-0.354771522928881,47.32282633039545,44.236374674179366,81.4623668342529,-0.10643875997708864,27.24020419581968,81.4623668342529,263.7
2016-04-04 09:45:00,0.02617561084337599,56.24354925487581,-65.04,9.09,-0.2818965799451453,59.87377158504818,9.09,36.658159930937174,-2.630326970482875,144.72849205243065,36.658159930937174,39.88320225281888,-0.44946074932375835,58.070331178199865,39.88320225281888,71.82039376052802,-0.07170993509143728,29.888386002819697,71.82039376052802,263.7
2016-04-04 10:00:00,-0.002709773314982744,73.57377242818734,-16.01,17.43118422471801,-0.35347479042123287,79.91066605739175,17.43118422471801,31.381431567731244,-0.7109570760021262,91.06359594533488,31.381431567731244,47.21750751980498,-0.368856504275183,75.04490686183088,47.21750751980498,93.17985637554139,-0.13622764104408708,53.509983391096036,93.17985637554139,306.13
2016-04-04 10:15:00,0.01069054094892702,51.559578548403366,-33.96,10.503419196023568,-0.0958260165902842,52.68165229513632,10.503419196023568,20.366045074408117,-0.7092392648881346,65.58662223416583,20.366045074408117,45.73955751039058,-0.40530027506900806,50.528747877955226,45.73955751039058,79.5114055081964,-0.04694674068749974,21.84083859246863,79.5114055081964,271.66
2016-04-04 10:30:00,0.006176457285208428,56.5322584144121,-8.61,14.6617621822034,-0.3613365595951898,62.12467230758326,14.6617621822034,32.712614415051156,-0.9193391237786703,80.05576386607171,32.712614415051156,44.746215753431706,-0.4460905510664518,59.12365967110663,44.746215753431706,80.78019253147436,-0.0680179660873283,28.37608990040406,80.78019253147436,306.13
2016-04-04 10:45:00,0.020060256919614015,63.445728744537156,-60.59,13.37,-0.35238260484471917,68.79190104027315,13.37,34.84000112479703,-1.0930912964968633,94.00355029864434,34.84000112479703,43.78768796471265,-0.39765623244646986,64.16363018421433,43.78768796471265,91.40130652253404,-0.059148577402797185,32.43568917414337,91.40130652253404,375.29
2016-04-04 11:00:00,0.018065744519953277,63.43403469920236,-200.0,14.137288522061052,0.018065744519953277,63.43403469920236,14.137288522061052,15.66,-0.505053776350051,72.7646541509403,15.66,42.16249313464681,-0.48363718251328564,68.47142076229939,42.16249313464681,78.92844599240247,-0.08120350491430386,36.813309678798184,78.92844599240247,294.47
2016-04-04 11:15:00,-0.048464603844346525,52.73427449601494,0.0,17.989310178406775,-0.35591412781595994,58.266164998827904,17.989310178406775,33.152254634434875,-1.326289038635385,90.44314135179738,33.152254634434875,44.21055575825394,-0.3981843122924976,49.54761746191146,44.21055575825394,87.33362309677301,-0.05307871347010526,19.349674536658092,87.33362309677301,401.2
2016-04-04 11:30:00,0.006739504381013184,65.52509722894159,-10.03,16.119054739961246,-0.26609347902082603,70.08683691877434,16.119054739961246,31.908135850381033,-1.1999433300909637,99.8870997157938,31.908135850381033,41.9392359076053,-0.44000698933943283,68.47678565216442,41.9392359076053,88.28868418721827,-0.08889958057610643,36.760445829586445,88.28868418721827,401.2
2016-04-04 11:45:00,0.010674821242544121,54.30463185509101,-60.59,15.746834841232065,-0.27904627030216067,58.985038055365685,15.746834841232065,27.848118995656407,-0.9048874996380084,76.64434008924934,27.848118995656407,44.40106993768664,-0.47431298123370064,57.65394704170812,44.40106993768664,87.5256039837214,-0.048206589786034724,20.49581121615862,87.5256039837214,401.2
2016-04-04 12:00:00,0,63.17402777777777,-1.79,-0.547369735001035,-0.31072065787259223,66.99280583233755,-0.547369735001035,55.29272982986348,-5.660333382058601,359.64017160046495,55.29272982986348,56.95854122406441,-0.39921384826006157,61.227076563067044,56.95854122406441,94.86994220070373,-0.1561955360002854,38.327486004173,94.86994220070373,252.38
2016-04-04 12:15:00,0,48.85541666666669,0.0,9.151606200748631,-0.4658498100664841,55.11350278930303,9.151606200748631,50.63376199386008,-0.6739277989976087,63.583643847526204,50.63376199386008,69.72119046143125,-0.24074854686481262,34.09176810740927,69.72119046143125,103.48386498072536,-0.1369087594583674,23.12349483152003,103.48386498072536,252.38
2016-04-04 12:30:00,0.0012996720747507828,39.97527702446972,-31.08,18.669931867991167,-0.6133237694032225,51.50405124967013,18.669931867991167,23.63056246157113,-0.7916333764327529,56.02000121053658,23.63056246157113,48.285139930082934,-0.7227364080795928,52.0257275529445,48.285139930082934,63.857204322978056,0.014761371653090388,5.57944276918042,63.857204322978056,252.38
2016-04-04 12:45:00,0.020428704214665715,41.066487351160006,-200.0,17.38669142872817,0.020428704214665715,41.066487351160006,17.38669142872817,17.79,-0.6997922150127694,54.21206303302175,17.79,58.57350731950482,-0.19631630206921405,25.111378978656674,58.57350731950482,94.31772736218045,-0.07242678258143426,13.426401056576722,94.31772736218045,252.38
2016-04-04 13:00:00,0.019549706096541008,54.10807125272966,-97.19,1.03,-0.2562247204943336,56.31353666952965,1.03,40.25372290361544,-0.7915639350701279,75.6252737669516,40.25372290361544,55.911662037584506,-0.46911154145354833,58.02066508637813,55.911662037584506,83.12272004554015,-0.0702431466563034,24.54548913234486,83.12272004554015,243.43
2016-04-04 13:15:00,0.011717783345706436,59.69535373747216,-60.61,13.824044405992307,-0.2480059856517194,63.5715068622238,13.824044405992307,34.979197551991696,-1.2912482580217337,99.62451576971176,34.979197551991696,42.51302474149288,-0.6006696223058829,70.76908844533027,42.51302474149288,75.39282698467991,-0.09976365662122941,32.58683535125702,75.39282698467991,248.02
2016-04-04 13:30:00,0.024890535002964197,45.56745884337301,-150.03,9.55,-0.3103795628206684,49.09950156406313,9.55,37.54983942998996,-0.9997029830991967,74.20358353000049,37.54983942998996,48.942151765062775,-0.4261323229919292,46.22814067791476,48.942151765062775,87.43357850332865,-0.15687737680142672,22.674495097834274,87.43357850332865,241.0
2016-04-04 13:45:00,0.024438304092771833,42.8689469154535,-150.03,1.22,-0.21706807405313208,44.38674415775152,1.22,38.60758073665507,-2.2052507596554802,119.15427179348559,38.60758073665507,41.85928685222714,-0.571554314648766,51.28427404824588,41.85928685222714,68.89098149086789,-0.10359161373518871,18.567592851873748,68.89098149086789,241.0
2016-04-04 14:00:00,0.027604201106482113,49.82372046441401,-100.19,0.45,-0.20374906841721022,50.82786090797582,0.45,35.750000051049,-1.055916074030022,79.23764516174752,35.750000051049,45.04387503011495,-0.5648282546746243,57.44204065952059,45.04387503011495,72.23823882020307,-0.09896495279232476,23.563399616096056,72.23823882020307,235.6
2016-04-04 14:15:00,0.02393941135509841,48.03842027825603,-150.78,10.74,-0.3780631621158057,53.67976010379272,10.74,44.251386473597584,-2.2763526963895586,136.69964668229346,44.251386473597584,50.00562876049115,-0.29592777932526104,38.28072694216534,50.00562876049115,91.15931065666587,-0.09047712082399598,19.04496168694992,91.15931065666587,235.6
2016-04-04 14:30:00,0.02496794843281122,38.18392413900628,-249.36,12.19,-0.37406257092545075,43.150307144496324,12.19,34.17000007311794,-1.0360397676132351,65.34371320509014,34.17000007311794,48.74428551183565,-0.5068917988144591,39.50978071309244,48.74428551183565,68.74514251575549,-0.0332478996562632,6.882365603357809,68.74514251575549,117.44
2016-04-04 14:45:00,0.02739151144640767,34.37457966250774,-150.78,-1.6055383632484113,0.02739151144640767,34.37457966250774,-1.6055383632484113,1.84,-0.32130602886728216,35.986259657741876,1.84,43.00000012065673,-1.7027485338008785,94.69923677314493,43.00000012065673,52.65505284642444,-0.009946372945733818,5.849629159580961,52.65505284642444,85.99
2016-04-04 15:00:00,0.01908888989290846,43.798275225798406,-150.03,6.55,-0.14947429764646297,45.142929364302276,6.55,27.223447106060817,-0.8594577655609692,63.96303971662192,27.223447106060817,38.85457757325645,-0.6986745629760873,57.93682758494261,38.85457757325645,64.07591235286849,-0.09670536554849263,19.25288818625981,64.07591235286849,246.02
2016-04-04 15:15:00,0.023338285754713625,38.86165583324492,-52.78,7.77,-0.191135907622647,40.71906571165232,7.77,26.706141885849256,-1.012859378251002,62.64035178038401,26.706141885849256,44.32030432731669,-0.5113812460024754,40.211290156840846,44.32030432731669,63.11711143114131,-0.11988219762409154,15.63701873105193,63.11711143114131,115.55
2016-04-04 15:30:00,0.021372865974703746,44.228615421700425,-150.73,2.58,-0.15124093764342078,44.93221394943486,2.58,26.769690809320696,-0.7713881307021885,61.15564713766372,26.769690809320696,53.396262985125695,-0.40606190887456217,41.086878458486545,53.396262985125695,73.52917454601544,-0.08866716926270644,17.800980613732477,73.52917454601544,175.68
2016-04-04 15:45:00,0.03567065282434321,38.8165858253648,-150.78,2.53,-0.16593969779817516,39.64692489601414,2.53,26.024638384568064,-0.7664473388847742,55.02802139091997,26.024638384568064,51.4508486474077,-0.7378888878540626,53.38938381447663,51.4508486474077,64.56277085355042,-0.044818027103500725,8.833932077500986,64.56277085355042,173.66
2016-04-04 16:00:00,0.03923951522921799,38.44882980142725,-150.78,8.57,-0.3498980665324546,42.24068722430669,8.57,34.85986574797382,-1.4254208202983534,78.37059024245976,34.85986574797382,41.5893186272957,-0.3840667154186359,35.53146793688277,41.5893186272957,70.0223486849009,-0.17695771300101576,20.996711356023283,70.0223486849009,233.55
2016-04-04 16:15:00,0.07133459232063932,46.2635568158315,-150.78,2.64,-0.32846805889692615,46.640831257350264,2.64,36.71070609069345,-3.133543824899079,148.54169054244215,36.71070609069345,38.509048011952814,-0.5583419710334733,49.67736403760933,38.509048011952814,67.08922036424751,-0.18589018561686643,24.81282319299329,67.08922036424751,160.39
2016-04-04 16:30:00,0.008502738026233216,40.247910534137525,-52.78,17.360238169212273,-0.4218318789442261,47.84388454708771,17.360238169212273,26.845684556320705,-1.0726648062932216,65.19379768287257,26.845684556320705,32.97346814169365,-0.7301237921737325,53.93119855483713,32.97346814169365,55.65159530517645,-0.2508073164860285,27.330523388581703,55.65159530517645,149.55
2016-04-04 16:45:00,0.009198921153748927,46.11625727064412,-52.78,19.464595158464647,-0.7120437100783603,60.75256363759688,19.464595158464647,46.2354611956947,-2.8148807242191447,156.59577715453833,46.2354611956947,48.72739435391705,-0.22044579004999473,30.683159940893155,48.72739435391705,96.29056112693485,-0.13950889515872494,23.06939501360968,96.29056112693485,245.0
2016-04-04 17:00:00,0.03275268157827617,53.07227592064749,-182.92,0.57,-0.010855284461743742,52.626685836678945,0.57,20.766209395604758,-0.6352613604671716,65.51230286318851,20.766209395604758,37.161275768432375,-0.6253955284561438,65.0789261549449,37.161275768432375,68.31126246707915,-0.07124723317253133,27.015695322376438,68.31126246707915,350.12
2016-04-04 17:15:00,0.011207927417939434,52.42532946342377,-81.73,19.885397477540234,-0.4984526007082966,62.83049079968034,19.885397477540234,30.57000160138519,-0.9689368332772154,77.60585245306137,30.57000160138519,49.66460080503309,-0.4608628320453021,51.80118617676926,49.66460080503309,73.54627073738406,-0.11546557525521406,27.30684453698351,73.54627073738406,245.0
2016-04-04 17:30:00,0.0015334808762029553,55.460389389202916,-12.78,20.125861593572058,-0.6965176826152207,70.31609488251303,20.125861593572058,49.14049355671221,-0.7417788072715629,71.06385948294009,49.14049355671221,63.045233861305164,-0.1369169936222628,33.3088405232964,63.045233861305164,370.8305073759845,-0.1369169936222628,33.3088405232964,370.8305073759845,445.0
2016-04-04 17:45:00,-0.0037963568828664578,58.653255555350015,-10.84,21.563206004981286,-0.47971276302051996,69.18109116017709,21.563206004981286,31.2400001059064,-1.063003851905192,87.75007341914308,31.2400001059064,47.199958795540965,-0.4348739907099217,57.858107547283296,47.199958795540965,85.75462016742343,-0.043289333857785155,24.08430834127357,85.75462016742343,445.0
2016-04-04 18:00:00,0.030620470140003814,62.67805140669788,-150.03,2.04,-0.19517226429988488,64.40393295101444,2.04,29.780000136480872,-0.5735984491070037,75.31540052566719,29.780000136480872,64.2255056337529,-0.16553289600952267,49.21248321512769,64.2255056337529,183.02482257754195,-0.08524416796807394,33.62971451944092,183.02482257754195,398.0
2016-04-04 18:15:00,0.01064675245657105,46.79643847599952,-81.73,15.312248007031657,-0.45791381157276034,54.329506902472126,15.312248007031657,27.949999977891654,-0.9838861172785671,69.10563473628493,27.949999977891654,40.70522983074674,-0.6423340557416036,55.09978170055014,40.70522983074674,58.92966168761869,-0.032554424377672295,19.26658211593779,58.92966168761869,398.0
2016-04-04 18:30:00,0.09668485449735227,53.890417493386195,-46.78,12.57,-0.4447325696944028,58.5985922282437,12.57,28.351394696443464,-1.208329112761691,80.23445873123318,28.351394696443464,41.69808321831282,-0.28470083201686913,41.38045452717859,41.69808321831282,84.99876307760242,-0.03816758811443142,20.537431477458814,84.99876307760242,398.0
2016-04-04 18:45:00,0,49.18736111111114,-81.73,-36.865794146835974,-0.0527896296240038,48.45843124044639,-36.865794146835974,33.891613572973874,-4.62255097505023,200.58853105707234,33.891613572973874,36.07450647522348,-0.5228993406081169,53.97010121680853,36.07450647522348,68.7742154492046,-0.12147181619806129,25.98085584940295,68.7742154492046,345.3
2016-04-04 19:00:00,0.04775684235287105,54.15334581285675,-50.35,10.78,-0.17965239445477799,55.92690149917069,10.78,26.890003492180043,-0.6672205693379395,69.04790626421592,26.890003492180043,39.62751482983223,-0.5413384686493914,64.20997254870029,39.62751482983223,72.5602733976074,-0.13181535089099944,34.65791794651442,72.5602733976074,266.18
2016-04-04 19:15:00,1.998015873016029,150.0959325396904,-50.35,3.73,-1.7494104534587118,89.14883001076848,3.73,27.90821455459095,-0.649945703308758,62.82203514516007,27.90821455459095,47.45363561567619,-0.47133975887160456,52.820017185203774,47.45363561567619,81.49987888152734,-0.04026164187407707,18.28285970151868,81.49987888152734,347.5
2016-04-04 19:30:00,-0.03160516481649698,48.895204190594484,0.0,19.940344428215734,-0.5548870401625091,59.54740225733123,19.940344428215734,32.94879722941612,-1.4347569926720485,88.24448444302432,32.94879722941612,40.15637319181352,-0.7451600983718613,60.4473166027453,40.15637319181352,58.483991640500776,-0.062244958589771554,20.39449305680844,58.483991640500776,347.5
2016-04-04 19:45:00,1.371527777777811,94.82798611111242,-39.5,11.55,-2.6115166600090047,100.17448472641021,11.55,28.880275684064575,-0.17880792052677927,37.92904659229082,28.880275684064575,36.449367583200456,-0.8624452121723992,61.50248524162264,36.449367583200456,62.58949096380618,-0.08356521679325797,13.15607264414927,62.58949096380618,210.02
2016-04-04 20:00:00,0.07227749586259592,42.559506219493336,-89.5,5.0,-0.197792482261822,43.62503431355532,5.0,27.000000032651677,-0.7885599995421656,59.003759153639386,27.000000032651677,35.961436231525624,-0.49663602013115904,48.70791099834856,35.961436231525624,60.43374146915859,-0.07942262918617495,23.254926243105047,60.43374146915859,267.51
2016-04-04 20:15:00,0.0162981490457404,43.72800015685067,-424.8,8.55,-0.19242345347448897,45.913587460387426,8.55,24.826095664745818,-1.559182189075421,79.11582227565394,24.826095664745818,27.850510247763005,-0.7035837121182623,55.676442657638425,27.850510247763005,52.76149371799397,-0.046313494038970095,20.02375717148188,52.76149371799397,313.67
