datetime,R0,B0,l0,r0,R1,B1,l1,r1,R2,B2,l2,r2,R3,B3,l3,r3,R4,B4,l4,r4
2016-04-04 00:00:00,-0.03810317248863927,-13.441656800081237,-205.42,-47.24229489442218,-0.047641716354347545,-14.174096811020352,-47.24229489442218,21.878404098813785,0.7954043503059437,-32.45857504881868,21.878404098813785,32.34657433064786,0.256534940680922,-15.073123317428275,32.34657433064786,74.39009140206146,0.256534940680922,-15.073123317428275,74.39009140206146,-10.04
2016-04-04 00:15:00,-0.021302009568441704,-7.061502859695026,-205.42,-26.152570058832108,-0.0096399008388761,-6.790446870956815,-26.152570058832108,15.763323156987196,0.48893907185461255,-14.651200987434065,15.763323156987196,30.489999617510126,0.556942374934166,-16.80351779012459,30.489999617510126,65.00248168594155,0.556942374934166,-16.80351779012459,65.00248168594155,-1.73
2016-04-04 00:30:00,-0.050750161736499204,-22.820557314110143,-200.0,2.0880162627954175,0.13821289233451253,-22.859742575742345,2.0880162627954175,19.36722495073162,0.9036389779194857,-37.71479470504231,19.36722495073162,23.272862421718976,0.5845573549443426,-30.336288915347374,23.272862421718976,37.67637303732584,0.5845573549443426,-30.336288915347374,37.67637303732584,-5.12
2016-04-04 00:45:00,-0.07187215715648067,-20.460868338215167,-250.45,-18.493886615335075,0.03154218860347639,-18.24685029229973,-18.493886615335075,12.43989969393447,0.5145159112762719,-24.35112152461909,12.43989969393447,26.641095687115694,0.5702994448386893,-25.76944275293881,26.641095687115694,42.8906426227972,0.5702994448386893,-25.76944275293881,42.8906426227972,-3.78
2016-04-04 01:00:00,-0.010887055585999011,-5.436658798560301,-205.42,9.16923888378054,0.4720572175787856,-9.876329180710806,9.16923888378054,34.67000061178415,0.6231624891505243,-15.15403008435976,34.67000061178415,50.09982149627746,0.2789982418491359,2.327606180094844,50.09982149627746,78.61599336700552,0.2789982418491359,2.327606180094844,78.61599336700552,-24.9
2016-04-04 01:15:00,-0.014717016237422016,-4.714293440633619,-138.44,4.090944038901719,0.16834568365276467,-5.474753110631298,4.090944038901719,27.30728143914294,0.9713526778912813,-27.414382064150736,27.30728143914294,42.86813322213398,0.5171924073268339,-8.031143582420748,42.86813322213398,64.49654930015089,0.5171924073268339,-8.031143582420748,64.49654930015089,-18.55
2016-04-04 01:30:00,0.0023658115093972976,-0.9377187459591836,-18.04,15.61237041065118,0.7664981030779046,-12.868743744117324,15.61237041065118,22.019937528467086,0.7506920787924705,-12.59692665283358,22.019937528467086,40.94368473168829,0.28300688089869896,6.749844522161456,40.94368473168829,456.6821417023432,0.28300688089869896,6.749844522161456,456.6821417023432,-3.57
2016-04-04 01:45:00,-0.02903743116800019,-13.771837385061328,-200.0,6.552293052012786,0.2317423685180072,-15.46734744811773,6.552293052012786,18.13531436997746,0.7637703361760794,-25.141611528037746,18.13531436997746,31.44414568262362,0.6345047088374245,-21.075054605288052,31.44414568262362,41.68609293979656,0.6345047088374245,-21.075054605288052,41.68609293979656,-1.86
2016-04-04 02:00:00,-0.011836985229007136,-6.376426219488229,-150.78,-14.32326664320415,0.005378697060870182,-6.144479729265328,-14.32326664320415,14.269922416556186,0.5757326804813355,-14.29685506070291,14.269922416556186,40.76743609581646,0.406427890739182,-7.581164886568811,40.76743609581646,69.05198990755386,0.406427890739182,-7.581164886568811,69.05198990755386,-3.8
2016-04-04 02:15:00,-0.00940966355258988,-5.927832692128778,-150.78,13.863716586339256,0.4343336480963132,-12.096002342443207,13.863716586339256,35.17999999770451,2.024105309334756,-67.97611978171408,35.17999999770451,41.25085578730499,0.3461112488265209,1.0947852928161648,41.25085578730499,64.50487599973926,0.3461112488265209,1.0947852928161648,64.50487599973926,-0.19
2016-04-04 02:30:00,-0.012009894333972988,-5.539163015791313,-150.78,-7.206200947475985,0.015411073483728761,-5.354001696809058,-7.206200947475985,15.018191012061193,0.48368043884803746,-12.388177952252398,15.018191012061193,28.384690660069317,1.0447000437308462,-28.336135887968034,28.384690660069317,43.5189638452365,1.0447000437308462,-28.336135887968034,43.5189638452365,-2.55
2016-04-04 02:45:00,-0.012405673391505697,-6.407567766382396,-150.78,8.763708455055408,0.2294981668916387,-8.5307355600818,8.763708455055408,21.61173144086693,1.684409329886754,-39.97048110819923,21.61173144086693,23.436956360022123,0.848888531876651,-20.425254088956752,23.436956360022123,42.84913085684437,0.848888531876651,-20.425254088956752,42.84913085684437,-5.55
2016-04-04 03:00:00,-0.0016542405430430608,-2.3382486540261835,-150.67,4.391257691242942,0.2021494203817772,-3.236447461670467,4.391257691242942,20.423199157035246,0.7700480621232704,-14.87857330752768,20.423199157035246,42.254074281885266,0.3030266050886378,5.096088470585056,42.254074281885266,67.83767923251268,0.3030266050886378,5.096088470585056,67.83767923251268,-0.21
2016-04-04 03:15:00,0.0004339501693475569,-2.117579446344629,-150.67,18.98284678915761,0.9501419038545658,-20.152766938778633,18.98284678915761,31.608075928469695,0.9501419038545658,-20.152766938778633,31.608075928469695,33.43628342237278,1.0531717574033268,-23.94599849570126,33.43628342237278,42.544349648025346,1.0531717574033268,-23.94599849570126,42.544349648025346,-11.55
2016-04-04 03:30:00,-0.006193262463046911,-4.686037572284948,-150.67,-12.337733768635337,0.003891067454485716,-4.577468643676459,-12.337733768635337,16.87079893553184,0.6785959172056267,-15.96156992232149,16.87079893553184,32.96251257670887,1.3972871568551544,-39.657560422405446,32.96251257670887,41.88243041677219,1.3972871568551544,-39.657560422405446,41.88243041677219,-2.0
