datetime,R0,B0,l0,r0,R1,B1,l1,r1,R2,B2,l2,r2,R3,B3,l3,r3,R4,B4,l4,r4
2016-04-04 00:00:00,-0.00035396054819206683,0.9397840849864941,-150.78,-50.9713713233857,-0.002203197648093589,0.8455921883528311,-50.9713713233857,3.55,-0.007720327774367405,0.8665694896071423,3.55,60.01690505036216,-0.0021014538708027104,0.5270491371274663,60.01690505036216,199.82470742955468,-0.0005258195593291745,0.21219847182129906,199.82470742955468,450.78
2016-04-04 00:15:00,-0.00045132434615938687,0.9503552630603839,-113.03,-4.577170563500941,-0.0076797281824149705,0.917269625799978,-4.577170563500941,3.19,-0.011072922371549434,0.9295417332706343,3.19,57.56237961427487,-0.0342991354125108,2.2648224065669775,57.56237961427487,62.72085205275351,-0.0003348473773592065,0.13655399608582103,62.72085205275351,350.02
2016-04-04 00:30:00,-0.0008024686823426811,0.8291812080663431,-200.0,0.55,-0.007301498316925053,0.8329547092468863,0.55,19.000573602214985,-0.039179746104004584,1.4386317118026368,19.000573602214985,23.679439862181596,-0.021278575597089684,1.0147959043399273,23.679439862181596,36.77820544994512,-0.008724884951829399,0.5532431245516628,36.77820544994512,63.74
2016-04-04 00:45:00,-0.0007547385247853302,0.8410270069709537,-250.45,-11.94457120249076,-0.005653346111196394,0.782504581519277,-11.94457120249076,0.78,-0.01406265439837884,0.7907264566073025,0.78,26.60430678663618,-0.018303096265958968,0.9010766193341696,26.60430678663618,47.46612832389815,0.0018363293053968222,-0.050451750196433436,47.46612832389815,335.15
2016-04-04 01:00:00,0,1.0,-24.9,-12.355684274962726,-0.010473235447317498,0.87275512883349,-12.355684274962726,54.32458540372707,-0.01253432436134019,0.9789969522088607,54.32458540372707,71.76436962013625,-0.00046928349670181024,0.1156853826930071,71.76436962013625,126.82863371098155,-0.0008278766137853816,0.1611652577908785,126.82863371098155,450.78
2016-04-04 01:15:00,-0.0002859878353765987,0.9625434387237218,-138.44,0.95,-0.009660148250893147,0.9719346533769065,0.95,26.694596956026455,-0.02608502417416106,1.410206962104431,26.694596956026455,42.13768331679635,-0.010575125274495788,0.7570613265845728,42.13768331679635,64.90984012579884,-0.0001660217995427016,0.08033336840681321,64.90984012579884,450.78
2016-04-04 01:30:00,-0.004305074197325214,0.9067992198883732,-18.04,0.95,-0.010654785009695095,0.9144943798750772,0.95,22.09000012982458,-0.02739249458020426,1.2833965055614072,22.09000012982458,41.31444173022548,-0.004607471073177536,0.3428153789032346,41.31444173022548,330.3252578771845,-0.004607471073177536,0.3428153789032346,330.3252578771845,623.66
2016-04-04 01:45:00,-0.0005319862935961112,0.8912026793074352,-200.0,3.59,-0.012204875488213479,0.9331720702608324,3.59,18.01298101766673,-0.03085979814747955,1.2688693553375885,18.01298101766673,32.205134440228406,-0.012944747289891959,0.6922303128119942,32.205134440228406,47.457802977400874,-0.002131481871364954,0.1806403478844868,47.457802977400874,623.66
2016-04-04 02:00:00,-0.00034242999869042235,0.9394940649617307,-150.78,0.37,-0.008948529523729909,0.9430041004426455,0.37,32.63569725991446,-0.03565563851549341,1.8130936088693497,32.63569725991446,41.248321896914035,-0.007735490671264217,0.6619919842652079,41.248321896914035,69.61777265280536,-0.001261983457897357,0.21189578669587808,69.61777265280536,185.4
2016-04-04 02:15:00,-0.000233197044536613,0.9555959268441523,-150.78,3.55,-0.01035062383059359,0.9926260464552759,3.55,35.1800000135418,-0.05853432241258949,2.686169660894844,35.1800000135418,41.04101630611442,-0.008445769247988346,0.6311389255243632,41.04101630611442,66.67910270199673,-0.0005997478631172586,0.10855129462174497,66.67910270199673,185.4
2016-04-04 02:30:00,-0.00030068710655964577,0.9486617962071138,-150.78,-7.126194482315268,-0.00442485465368206,0.9192721761886662,-7.126194482315268,2.93,-0.011098759963886096,0.9404108547015847,2.93,28.63601802773639,-0.03336447580657552,1.5766198048226745,28.63601802773639,43.76078775791574,-0.003733852989133911,0.2810574808353907,43.76078775791574,74.09
2016-04-04 02:45:00,-0.00033789523498567046,0.9411837161747831,-150.78,5.55,-0.011486847832215971,1.0035115176328266,5.55,21.60612797472527,-0.07382320189221166,2.3495663285041855,21.60612797472527,23.519999931106216,-0.02392782910782742,1.1760708282759547,23.519999931106216,43.61694401071359,-0.006354666580306129,0.4094656662872976,43.61694401071359,64.39
2016-04-04 03:00:00,-0.00019991121606764318,0.9706840244534378,-150.67,4.211380051854006,-0.00019991121606764318,0.9706840244534378,4.211380051854006,5.55,-0.02008856715348422,1.081761070294208,5.55,41.74875269127429,-0.008380899302326926,0.5916490193045952,41.74875269127429,67.89619360316946,0.0004284293438988945,-0.006470863973499861,67.89619360316946,99.55
2016-04-04 03:15:00,-0.00014997468154478592,0.9774128867252033,-150.67,10.0,-0.01938146119561676,1.1708979535923756,10.0,30.565476830932283,-0.040999425724558815,1.83166134753367,30.565476830932283,33.620975724240814,-0.033298696192568165,1.573896225790204,33.620975724240814,42.30448033220303,-0.007199089807371013,0.4682487930549491,42.30448033220303,63.69
2016-04-04 03:30:00,-0.00021113497449944056,0.9613432591006739,-150.67,-11.895121513780277,-0.0030862051168881978,0.9271631525221526,-11.895121513780277,7.23,-0.01513983064771431,1.0160052063139704,7.23,33.170623713584256,-0.04374633897168209,1.9634745438662835,33.170623713584256,42.487515642859066,-0.003553789197823441,0.25740864284453385,42.487515642859066,72.0
2016-04-04 03:45:00,-0.0004474041440184007,0.9180051165344064,-150.78,5.022582728693648,-0.0004474041440184007,0.9180051165344064,5.022582728693648,8.09,-0.02016180232903779,1.0787044928577574,8.09,42.42298639500002,-0.007037894829369831,0.5194717893805716,42.42298639500002,127.13221875885273,-0.007037894829369831,0.5194717893805716,127.13221875885273,229.4
2016-04-04 04:00:00,-0.0005199302426215169,0.9282218660115377,-150.03,0.55,-0.013670477281827015,0.9366445715072531,0.55,33.710956066787375,-0.06011700824396817,2.5001482475166203,33.710956066787375,37.65008034926948,-0.01018158413592529,0.6208234441351692,37.65008034926948,56.43829407283406,-0.0005062865146963009,0.07429568346973114,56.43829407283406,246.9
2016-04-04 04:15:00,-0.00022838946355236103,0.9505619739926681,-175.67,-20.187752067534387,-0.002933765751709836,0.8958935459863305,-20.187752067534387,1.55,-0.011618287641968948,0.9111635110176043,1.55,30.030000250305342,-0.03563401802821448,1.6306266480493534,30.030000250305342,43.53123590682268,-0.0018983441213485145,0.16461191980215453,43.53123590682268,74.69
2016-04-04 04:30:00,-0.00021077898674467862,0.9674129075154458,-150.78,0.21,-0.011987832942701317,0.9709662740755949,0.21,33.02639645235733,-0.04332596536596783,2.0033826162291324,33.02639645235733,42.7000047798411,-0.0055994635450158535,0.393367364991866,42.7000047798411,62.8276922582214,-0.00063097293702951,0.08120856608543668,62.8276922582214,222.27
2016-04-04 04:45:00,-0.0002942745220811034,0.9582016850613232,-150.03,0.0,-0.011894007972995287,0.959545577799186,0.0,31.469792822397377,-0.03414522188156393,1.6592584528441496,31.469792822397377,42.70001664501394,-0.007294392100718173,0.5132768446716744,42.70001664501394,63.97577641241881,-0.0019672267543728032,0.1724673055618974,63.97577641241881,84.43
2016-04-04 05:00:00,-0.00037462611284765107,0.9369286478846836,-150.78,-11.034236815684858,-0.005790290350757372,0.8758371635503922,-11.034236815684858,0.55,-0.014931191180572189,0.8825927797088006,0.55,42.67642921545081,-0.009618833099838549,0.6518227233440822,42.67642921545081,65.85816513273177,5.2611120958267614e-05,0.022408080048308864,65.85816513273177,499.55
2016-04-04 05:15:00,-0.0003927063816452927,0.9347267114166549,-150.78,-10.59005793253092,-0.006305852425120845,0.8723256695520831,-10.59005793253092,0.0,-0.016003433879816006,0.8736612677749857,0.0,42.33788760988204,-0.014110269748804964,0.7896653276701915,42.33788760988204,54.4951726010653,0.00023513551733682052,0.014513665834521756,54.4951726010653,136.68
2016-04-04 05:30:00,-0.0005803812956424537,0.9111176675464876,-150.78,4.58,-0.015665099410154124,0.9813095651660976,4.58,25.80788217171537,-0.21877360014969466,6.221759848714623,25.80788217171537,26.3960803664683,-0.012324233116129155,0.7726504600485992,26.3960803664683,58.327402112215644,-0.0009838991227780606,0.11050966135267751,58.327402112215644,244.94
